Province/State;Country/Region;Lat;Long;Date;Value;ISO 3166-1 Alpha 3-Codes;Region Code;Sub-region Code;Intermediate Region Code;
Turks and Caicos Islands;United Kingdom;2.169.400.000.000.000;-717.979;29/01/2020;0;TCA;19;419;29;
Turks and Caicos Islands;United Kingdom;2.169.400.000.000.000;-717.979;28/01/2020;0;TCA;19;419;29;
Turks and Caicos Islands;United Kingdom;2.169.400.000.000.000;-717.979;27/01/2020;0;TCA;19;419;29;
Turks and Caicos Islands;United Kingdom;2.169.400.000.000.000;-717.979;26/01/2020;0;TCA;19;419;29;
Turks and Caicos Islands;United Kingdom;2.169.400.000.000.000;-717.979;25/01/2020;0;TCA;19;419;29;
Turks and Caicos Islands;United Kingdom;2.169.400.000.000.000;-717.979;24/01/2020;0;TCA;19;419;29;
Turks and Caicos Islands;United Kingdom;2.169.400.000.000.000;-717.979;23/01/2020;0;TCA;19;419;29;
Turks and Caicos Islands;United Kingdom;2.169.400.000.000.000;-717.979;22/01/2020;0;TCA;19;419;29;
;Uruguay;-325.228;-557.658;13/05/2020;719;URY;19;419;5;
;Uruguay;-325.228;-557.658;12/05/2020;717;URY;19;419;5;
;Uruguay;-325.228;-557.658;11/05/2020;711;URY;19;419;5;
;Uruguay;-325.228;-557.658;10/05/2020;707;URY;19;419;5;
;Uruguay;-325.228;-557.658;09/05/2020;702;URY;19;419;5;
;Uruguay;-325.228;-557.658;08/05/2020;694;URY;19;419;5;
;Uruguay;-325.228;-557.658;07/05/2020;684;URY;19;419;5;
;Uruguay;-325.228;-557.658;06/05/2020;673;URY;19;419;5;
;Uruguay;-325.228;-557.658;05/05/2020;670;URY;19;419;5;
;Uruguay;-325.228;-557.658;04/05/2020;657;URY;19;419;5;
;Uruguay;-325.228;-557.658;03/05/2020;655;URY;19;419;5;
;Uruguay;-325.228;-557.658;02/05/2020;652;URY;19;419;5;
;Uruguay;-325.228;-557.658;01/05/2020;648;URY;19;419;5;
;Uruguay;-325.228;-557.658;30/04/2020;643;URY;19;419;5;
;Uruguay;-325.228;-557.658;29/04/2020;630;URY;19;419;5;
;Uruguay;-325.228;-557.658;28/04/2020;625;URY;19;419;5;
;Uruguay;-325.228;-557.658;27/04/2020;620;URY;19;419;5;
;Uruguay;-325.228;-557.658;26/04/2020;606;URY;19;419;5;
;Uruguay;-325.228;-557.658;25/04/2020;596;URY;19;419;5;
;Uruguay;-325.228;-557.658;24/04/2020;563;URY;19;419;5;
;Uruguay;-325.228;-557.658;23/04/2020;557;URY;19;419;5;
;Uruguay;-325.228;-557.658;22/04/2020;549;URY;19;419;5;
;Uruguay;-325.228;-557.658;21/04/2020;543;URY;19;419;5;
;Uruguay;-325.228;-557.658;20/04/2020;535;URY;19;419;5;
;Uruguay;-325.228;-557.658;19/04/2020;528;URY;19;419;5;
;Uruguay;-325.228;-557.658;18/04/2020;517;URY;19;419;5;
;Uruguay;-325.228;-557.658;17/04/2020;508;URY;19;419;5;
;Uruguay;-325.228;-557.658;16/04/2020;502;URY;19;419;5;
;Uruguay;-325.228;-557.658;15/04/2020;493;URY;19;419;5;
;Uruguay;-325.228;-557.658;14/04/2020;492;URY;19;419;5;
;Uruguay;-325.228;-557.658;13/04/2020;483;URY;19;419;5;
;Uruguay;-325.228;-557.658;12/04/2020;480;URY;19;419;5;
;Uruguay;-325.228;-557.658;11/04/2020;501;URY;19;419;5;
;Uruguay;-325.228;-557.658;10/04/2020;494;URY;19;419;5;
;Uruguay;-325.228;-557.658;09/04/2020;473;URY;19;419;5;
;Uruguay;-325.228;-557.658;08/04/2020;456;URY;19;419;5;
;Uruguay;-325.228;-557.658;07/04/2020;424;URY;19;419;5;
;Uruguay;-325.228;-557.658;06/04/2020;415;URY;19;419;5;
;Uruguay;-325.228;-557.658;05/04/2020;406;URY;19;419;5;
;Uruguay;-325.228;-557.658;04/04/2020;400;URY;19;419;5;
;Uruguay;-325.228;-557.658;03/04/2020;386;URY;19;419;5;
;Uruguay;-325.228;-557.658;02/04/2020;369;URY;19;419;5;
;Uruguay;-325.228;-557.658;01/04/2020;350;URY;19;419;5;
;Uruguay;-325.228;-557.658;31/03/2020;338;URY;19;419;5;
;Uruguay;-325.228;-557.658;30/03/2020;320;URY;19;419;5;
;Uruguay;-325.228;-557.658;29/03/2020;309;URY;19;419;5;
;Uruguay;-325.228;-557.658;28/03/2020;303;URY;19;419;5;
;Uruguay;-325.228;-557.658;27/03/2020;274;URY;19;419;5;
;Uruguay;-325.228;-557.658;26/03/2020;238;URY;19;419;5;
;Uruguay;-325.228;-557.658;25/03/2020;217;URY;19;419;5;
;Uruguay;-325.228;-557.658;24/03/2020;189;URY;19;419;5;
;Uruguay;-325.228;-557.658;23/03/2020;162;URY;19;419;5;
;Uruguay;-325.228;-557.658;22/03/2020;158;URY;19;419;5;
;Uruguay;-325.228;-557.658;21/03/2020;135;URY;19;419;5;
;Uruguay;-325.228;-557.658;20/03/2020;110;URY;19;419;5;
;Uruguay;-325.228;-557.658;19/03/2020;94;URY;19;419;5;
;Uruguay;-325.228;-557.658;18/03/2020;79;URY;19;419;5;
;Uruguay;-325.228;-557.658;17/03/2020;50;URY;19;419;5;
;Uruguay;-325.228;-557.658;16/03/2020;29;URY;19;419;5;
;Uruguay;-325.228;-557.658;15/03/2020;8;URY;19;419;5;
;Uruguay;-325.228;-557.658;14/03/2020;6;URY;19;419;5;
;Uruguay;-325.228;-557.658;13/03/2020;4;URY;19;419;5;
;Uruguay;-325.228;-557.658;12/03/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;11/03/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;10/03/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;09/03/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;08/03/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;07/03/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;06/03/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;05/03/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;04/03/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;03/03/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;02/03/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;01/03/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;29/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;28/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;27/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;26/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;25/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;24/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;23/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;22/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;21/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;20/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;19/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;18/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;17/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;16/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;15/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;14/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;13/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;12/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;11/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;10/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;09/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;08/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;07/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;06/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;05/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;04/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;03/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;02/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;01/02/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;31/01/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;30/01/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;29/01/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;28/01/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;27/01/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;26/01/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;25/01/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;24/01/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;23/01/2020;0;URY;19;419;5;
;Uruguay;-325.228;-557.658;22/01/2020;0;URY;19;419;5;
;US;370.902;-957.129;13/05/2020;1390406;USA;19;21;;
;US;370.902;-957.129;12/05/2020;1369376;USA;19;21;;
;US;370.902;-957.129;11/05/2020;1347881;USA;19;21;;
;US;370.902;-957.129;10/05/2020;1329260;USA;19;21;;
;US;370.902;-957.129;09/05/2020;1309550;USA;19;21;;
;US;370.902;-957.129;08/05/2020;1283929;USA;19;21;;
;US;370.902;-957.129;07/05/2020;1257023;USA;19;21;;
;US;370.902;-957.129;06/05/2020;1229331;USA;19;21;;
;US;370.902;-957.129;05/05/2020;1204351;USA;19;21;;
;US;370.902;-957.129;04/05/2020;1180375;USA;19;21;;
;US;370.902;-957.129;03/05/2020;1158040;USA;19;21;;
;US;370.902;-957.129;02/05/2020;1132539;USA;19;21;;
;US;370.902;-957.129;01/05/2020;1103461;USA;19;21;;
;US;370.902;-957.129;30/04/2020;1069424;USA;19;21;;
;US;370.902;-957.129;29/04/2020;1039909;USA;19;21;;
;US;370.902;-957.129;28/04/2020;1012582;USA;19;21;;
;US;370.902;-957.129;27/04/2020;988197;USA;19;21;;
;US;370.902;-957.129;26/04/2020;965785;USA;19;21;;
;US;370.902;-957.129;25/04/2020;938154;USA;19;21;;
;US;370.902;-957.129;24/04/2020;905358;USA;19;21;;
;US;370.902;-957.129;23/04/2020;869170;USA;19;21;;
;US;370.902;-957.129;22/04/2020;840351;USA;19;21;;
;US;370.902;-957.129;21/04/2020;811865;USA;19;21;;
;US;370.902;-957.129;20/04/2020;784326;USA;19;21;;
;US;370.902;-957.129;19/04/2020;758809;USA;19;21;;
;US;370.902;-957.129;18/04/2020;732197;USA;19;21;;
;US;370.902;-957.129;17/04/2020;699706;USA;19;21;;
;US;370.902;-957.129;16/04/2020;667592;USA;19;21;;
;US;370.902;-957.129;15/04/2020;636350;USA;19;21;;
;US;370.902;-957.129;14/04/2020;607670;USA;19;21;;
;US;370.902;-957.129;13/04/2020;580619;USA;19;21;;
;US;370.902;-957.129;12/04/2020;555313;USA;19;21;;
;US;370.902;-957.129;11/04/2020;526396;USA;19;21;;
;US;370.902;-957.129;10/04/2020;496535;USA;19;21;;
;US;370.902;-957.129;09/04/2020;462780;USA;19;21;;
;US;370.902;-957.129;08/04/2020;428654;USA;19;21;;
;US;370.902;-957.129;07/04/2020;397121;USA;19;21;;
;US;370.902;-957.129;06/04/2020;366317;USA;19;21;;
;US;370.902;-957.129;05/04/2020;336802;USA;19;21;;
;US;370.902;-957.129;04/04/2020;308650;USA;19;21;;
;US;370.902;-957.129;03/04/2020;275367;USA;19;21;;
;US;370.902;-957.129;02/04/2020;243622;USA;19;21;;
;US;370.902;-957.129;01/04/2020;213242;USA;19;21;;
;US;370.902;-957.129;31/03/2020;188172;USA;19;21;;
;US;370.902;-957.129;30/03/2020;161831;USA;19;21;;
;US;370.902;-957.129;29/03/2020;140909;USA;19;21;;
;US;370.902;-957.129;28/03/2020;121465;USA;19;21;;
;US;370.902;-957.129;27/03/2020;101657;USA;19;21;;
;US;370.902;-957.129;26/03/2020;83836;USA;19;21;;
;US;370.902;-957.129;25/03/2020;65778;USA;19;21;;
;US;370.902;-957.129;24/03/2020;53736;USA;19;21;;
;US;370.902;-957.129;23/03/2020;43843;USA;19;21;;
;US;370.902;-957.129;22/03/2020;33276;USA;19;21;;
;US;370.902;-957.129;21/03/2020;25600;USA;19;21;;
;US;370.902;-957.129;20/03/2020;19273;USA;19;21;;
;US;370.902;-957.129;19/03/2020;13747;USA;19;21;;
;US;370.902;-957.129;18/03/2020;7783;USA;19;21;;
;US;370.902;-957.129;17/03/2020;6421;USA;19;21;;
;US;370.902;-957.129;16/03/2020;4632;USA;19;21;;
;US;370.902;-957.129;15/03/2020;3499;USA;19;21;;
;US;370.902;-957.129;14/03/2020;2727;USA;19;21;;
;US;370.902;-957.129;13/03/2020;2179;USA;19;21;;
;US;370.902;-957.129;12/03/2020;1663;USA;19;21;;
;US;370.902;-957.129;11/03/2020;1281;USA;19;21;;
;US;370.902;-957.129;10/03/2020;959;USA;19;21;;
;US;370.902;-957.129;09/03/2020;583;USA;19;21;;
;US;370.902;-957.129;08/03/2020;518;USA;19;21;;
;US;370.902;-957.129;07/03/2020;402;USA;19;21;;
;US;370.902;-957.129;06/03/2020;262;USA;19;21;;
;US;370.902;-957.129;05/03/2020;217;USA;19;21;;
;US;370.902;-957.129;04/03/2020;149;USA;19;21;;
;US;370.902;-957.129;03/03/2020;118;USA;19;21;;
;US;370.902;-957.129;02/03/2020;98;USA;19;21;;
;US;370.902;-957.129;01/03/2020;74;USA;19;21;;
;US;370.902;-957.129;29/02/2020;68;USA;19;21;;
;US;370.902;-957.129;28/02/2020;60;USA;19;21;;
;US;370.902;-957.129;27/02/2020;58;USA;19;21;;
;US;370.902;-957.129;26/02/2020;57;USA;19;21;;
;US;370.902;-957.129;25/02/2020;51;USA;19;21;;
;US;370.902;-957.129;24/02/2020;51;USA;19;21;;
;US;370.902;-957.129;23/02/2020;15;USA;19;21;;
;US;370.902;-957.129;22/02/2020;15;USA;19;21;;
;US;370.902;-957.129;21/02/2020;15;USA;19;21;;
;US;370.902;-957.129;20/02/2020;13;USA;19;21;;
;US;370.902;-957.129;19/02/2020;13;USA;19;21;;
;US;370.902;-957.129;18/02/2020;13;USA;19;21;;
;US;370.902;-957.129;17/02/2020;13;USA;19;21;;
;US;370.902;-957.129;16/02/2020;13;USA;19;21;;
;US;370.902;-957.129;15/02/2020;13;USA;19;21;;
;US;370.902;-957.129;14/02/2020;13;USA;19;21;;
;US;370.902;-957.129;13/02/2020;13;USA;19;21;;
;US;370.902;-957.129;12/02/2020;12;USA;19;21;;
;US;370.902;-957.129;11/02/2020;12;USA;19;21;;
;US;370.902;-957.129;10/02/2020;11;USA;19;21;;
;US;370.902;-957.129;09/02/2020;11;USA;19;21;;
;US;370.902;-957.129;08/02/2020;11;USA;19;21;;
;US;370.902;-957.129;07/02/2020;11;USA;19;21;;
;US;370.902;-957.129;06/02/2020;11;USA;19;21;;
;US;370.902;-957.129;05/02/2020;11;USA;19;21;;
;US;370.902;-957.129;04/02/2020;11;USA;19;21;;
;US;370.902;-957.129;03/02/2020;11;USA;19;21;;
;US;370.902;-957.129;02/02/2020;8;USA;19;21;;
;US;370.902;-957.129;01/02/2020;8;USA;19;21;;
;US;370.902;-957.129;31/01/2020;7;USA;19;21;;
;US;370.902;-957.129;30/01/2020;5;USA;19;21;;
;US;370.902;-957.129;29/01/2020;5;USA;19;21;;
;US;370.902;-957.129;28/01/2020;5;USA;19;21;;
;US;370.902;-957.129;27/01/2020;5;USA;19;21;;
;US;370.902;-957.129;26/01/2020;5;USA;19;21;;
;US;370.902;-957.129;25/01/2020;2;USA;19;21;;
;US;370.902;-957.129;24/01/2020;2;USA;19;21;;
;US;370.902;-957.129;23/01/2020;1;USA;19;21;;
;US;370.902;-957.129;22/01/2020;1;USA;19;21;;
;Uzbekistan;413.775;645.853;13/05/2020;2612;UZB;142;143;;
;Uzbekistan;413.775;645.853;12/05/2020;2519;UZB;142;143;;
;Uzbekistan;413.775;645.853;11/05/2020;2486;UZB;142;143;;
;Uzbekistan;413.775;645.853;10/05/2020;2418;UZB;142;143;;
;Uzbekistan;413.775;645.853;09/05/2020;2349;UZB;142;143;;
;Uzbekistan;413.775;645.853;08/05/2020;2325;UZB;142;143;;
;Uzbekistan;413.775;645.853;07/05/2020;2298;UZB;142;143;;
;Uzbekistan;413.775;645.853;06/05/2020;2233;UZB;142;143;;
;Uzbekistan;413.775;645.853;05/05/2020;2207;UZB;142;143;;
;Uzbekistan;413.775;645.853;04/05/2020;2189;UZB;142;143;;
;Uzbekistan;413.775;645.853;03/05/2020;2149;UZB;142;143;;
;Uzbekistan;413.775;645.853;02/05/2020;2118;UZB;142;143;;
;Uzbekistan;413.775;645.853;01/05/2020;2086;UZB;142;143;;
;Uzbekistan;413.775;645.853;30/04/2020;2039;UZB;142;143;;
;Uzbekistan;413.775;645.853;29/04/2020;2002;UZB;142;143;;
;Uzbekistan;413.775;645.853;28/04/2020;1939;UZB;142;143;;
;Uzbekistan;413.775;645.853;27/04/2020;1904;UZB;142;143;;
;Uzbekistan;413.775;645.853;26/04/2020;1869;UZB;142;143;;
;Uzbekistan;413.775;645.853;25/04/2020;1862;UZB;142;143;;
;Uzbekistan;413.775;645.853;24/04/2020;1804;UZB;142;143;;
;Uzbekistan;413.775;645.853;23/04/2020;1758;UZB;142;143;;
;Uzbekistan;413.775;645.853;22/04/2020;1716;UZB;142;143;;
;Uzbekistan;413.775;645.853;21/04/2020;1678;UZB;142;143;;
;Uzbekistan;413.775;645.853;20/04/2020;1627;UZB;142;143;;
;Uzbekistan;413.775;645.853;19/04/2020;1565;UZB;142;143;;
;Uzbekistan;413.775;645.853;18/04/2020;1490;UZB;142;143;;
;Uzbekistan;413.775;645.853;17/04/2020;1405;UZB;142;143;;
;Uzbekistan;413.775;645.853;16/04/2020;1349;UZB;142;143;;
;Uzbekistan;413.775;645.853;15/04/2020;1302;UZB;142;143;;
;Uzbekistan;413.775;645.853;14/04/2020;1165;UZB;142;143;;
;Uzbekistan;413.775;645.853;13/04/2020;998;UZB;142;143;;
;Uzbekistan;413.775;645.853;12/04/2020;865;UZB;142;143;;
;Uzbekistan;413.775;645.853;11/04/2020;767;UZB;142;143;;
;Uzbekistan;413.775;645.853;10/04/2020;624;UZB;142;143;;
;Uzbekistan;413.775;645.853;09/04/2020;582;UZB;142;143;;
;Uzbekistan;413.775;645.853;08/04/2020;545;UZB;142;143;;
;Uzbekistan;413.775;645.853;07/04/2020;520;UZB;142;143;;
;Uzbekistan;413.775;645.853;06/04/2020;457;UZB;142;143;;
;Uzbekistan;413.775;645.853;05/04/2020;342;UZB;142;143;;
;Uzbekistan;413.775;645.853;04/04/2020;266;UZB;142;143;;
;Uzbekistan;413.775;645.853;03/04/2020;227;UZB;142;143;;
;Uzbekistan;413.775;645.853;02/04/2020;205;UZB;142;143;;
;Uzbekistan;413.775;645.853;01/04/2020;181;UZB;142;143;;
;Uzbekistan;413.775;645.853;31/03/2020;172;UZB;142;143;;
;Uzbekistan;413.775;645.853;30/03/2020;149;UZB;142;143;;
;Uzbekistan;413.775;645.853;29/03/2020;144;UZB;142;143;;
;Uzbekistan;413.775;645.853;28/03/2020;104;UZB;142;143;;
;Uzbekistan;413.775;645.853;27/03/2020;88;UZB;142;143;;
;Uzbekistan;413.775;645.853;26/03/2020;75;UZB;142;143;;
;Uzbekistan;413.775;645.853;25/03/2020;60;UZB;142;143;;
;Uzbekistan;413.775;645.853;24/03/2020;50;UZB;142;143;;
;Uzbekistan;413.775;645.853;23/03/2020;46;UZB;142;143;;
;Uzbekistan;413.775;645.853;22/03/2020;43;UZB;142;143;;
;Uzbekistan;413.775;645.853;21/03/2020;43;UZB;142;143;;
;Uzbekistan;413.775;645.853;20/03/2020;33;UZB;142;143;;
;Uzbekistan;413.775;645.853;19/03/2020;23;UZB;142;143;;
;Uzbekistan;413.775;645.853;18/03/2020;15;UZB;142;143;;
;Uzbekistan;413.775;645.853;17/03/2020;10;UZB;142;143;;
;Uzbekistan;413.775;645.853;16/03/2020;6;UZB;142;143;;
;Uzbekistan;413.775;645.853;15/03/2020;1;UZB;142;143;;
;Uzbekistan;413.775;645.853;14/03/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;13/03/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;12/03/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;11/03/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;10/03/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;09/03/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;08/03/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;07/03/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;06/03/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;05/03/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;04/03/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;03/03/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;02/03/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;01/03/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;29/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;28/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;27/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;26/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;25/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;24/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;23/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;22/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;21/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;20/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;19/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;18/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;17/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;16/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;15/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;14/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;13/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;12/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;11/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;10/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;09/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;08/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;07/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;06/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;05/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;04/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;03/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;02/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;01/02/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;31/01/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;30/01/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;29/01/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;28/01/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;27/01/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;26/01/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;25/01/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;24/01/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;23/01/2020;0;UZB;142;143;;
;Uzbekistan;413.775;645.853;22/01/2020;0;UZB;142;143;;
;Venezuela;64.238;-665.897;13/05/2020;423;VEN;19;419;5;
;Venezuela;64.238;-665.897;12/05/2020;423;VEN;19;419;5;
;Venezuela;64.238;-665.897;11/05/2020;422;VEN;19;419;5;
;Venezuela;64.238;-665.897;10/05/2020;414;VEN;19;419;5;
;Venezuela;64.238;-665.897;09/05/2020;402;VEN;19;419;5;
;Venezuela;64.238;-665.897;08/05/2020;388;VEN;19;419;5;
;Venezuela;64.238;-665.897;07/05/2020;381;VEN;19;419;5;
;Venezuela;64.238;-665.897;06/05/2020;379;VEN;19;419;5;
;Venezuela;64.238;-665.897;05/05/2020;361;VEN;19;419;5;
;Venezuela;64.238;-665.897;04/05/2020;357;VEN;19;419;5;
;Venezuela;64.238;-665.897;03/05/2020;357;VEN;19;419;5;
;Venezuela;64.238;-665.897;02/05/2020;345;VEN;19;419;5;
;Venezuela;64.238;-665.897;01/05/2020;335;VEN;19;419;5;
;Venezuela;64.238;-665.897;30/04/2020;333;VEN;19;419;5;
;Venezuela;64.238;-665.897;29/04/2020;331;VEN;19;419;5;
;Venezuela;64.238;-665.897;28/04/2020;329;VEN;19;419;5;
;Venezuela;64.238;-665.897;27/04/2020;329;VEN;19;419;5;
;Venezuela;64.238;-665.897;26/04/2020;325;VEN;19;419;5;
;Venezuela;64.238;-665.897;25/04/2020;323;VEN;19;419;5;
;Venezuela;64.238;-665.897;24/04/2020;318;VEN;19;419;5;
;Venezuela;64.238;-665.897;23/04/2020;311;VEN;19;419;5;
;Venezuela;64.238;-665.897;22/04/2020;288;VEN;19;419;5;
;Venezuela;64.238;-665.897;21/04/2020;285;VEN;19;419;5;
;Venezuela;64.238;-665.897;20/04/2020;256;VEN;19;419;5;
;Venezuela;64.238;-665.897;19/04/2020;256;VEN;19;419;5;
;Venezuela;64.238;-665.897;18/04/2020;227;VEN;19;419;5;
;Venezuela;64.238;-665.897;17/04/2020;204;VEN;19;419;5;
;Venezuela;64.238;-665.897;16/04/2020;204;VEN;19;419;5;
;Venezuela;64.238;-665.897;15/04/2020;197;VEN;19;419;5;
;Venezuela;64.238;-665.897;14/04/2020;189;VEN;19;419;5;
;Venezuela;64.238;-665.897;13/04/2020;189;VEN;19;419;5;
;Venezuela;64.238;-665.897;12/04/2020;181;VEN;19;419;5;
;Venezuela;64.238;-665.897;11/04/2020;175;VEN;19;419;5;
;Venezuela;64.238;-665.897;10/04/2020;171;VEN;19;419;5;
;Venezuela;64.238;-665.897;09/04/2020;171;VEN;19;419;5;
;Venezuela;64.238;-665.897;08/04/2020;167;VEN;19;419;5;
;Venezuela;64.238;-665.897;07/04/2020;165;VEN;19;419;5;
;Venezuela;64.238;-665.897;06/04/2020;165;VEN;19;419;5;
;Venezuela;64.238;-665.897;05/04/2020;159;VEN;19;419;5;
;Venezuela;64.238;-665.897;04/04/2020;155;VEN;19;419;5;
;Venezuela;64.238;-665.897;03/04/2020;153;VEN;19;419;5;
;Venezuela;64.238;-665.897;02/04/2020;146;VEN;19;419;5;
;Venezuela;64.238;-665.897;01/04/2020;143;VEN;19;419;5;
;Venezuela;64.238;-665.897;31/03/2020;135;VEN;19;419;5;
;Venezuela;64.238;-665.897;30/03/2020;135;VEN;19;419;5;
;Venezuela;64.238;-665.897;29/03/2020;119;VEN;19;419;5;
;Venezuela;64.238;-665.897;28/03/2020;119;VEN;19;419;5;
;Venezuela;64.238;-665.897;27/03/2020;107;VEN;19;419;5;
;Venezuela;64.238;-665.897;26/03/2020;107;VEN;19;419;5;
;Venezuela;64.238;-665.897;25/03/2020;91;VEN;19;419;5;
;Venezuela;64.238;-665.897;24/03/2020;84;VEN;19;419;5;
